sample_id	lang	clip_image_emb_path	clip_text_emb_path	clip_caption_emb_path	bert_text_emb_path	bert_caption_emb_path	hard_label_task4	soft_label_task4	gender_annotators	ethnicities_annotators	study_levels_annotators	countries_annotators
210502	en	./data/EXIST2024/embeddings/training/clip_image/210502.npz	./data/EXIST2024/embeddings/training/clip_text/210502.npz	./data/EXIST2024/embeddings/training/clip_caption/210502.npz	./data/EXIST2024/embeddings/training/bert_text/210502.npz	./data/EXIST2024/embeddings/training/bert_caption/210502.npz	0	0.3333	[0, 0, 0, 1, 1, 1]	[1, 6, 5, 5, 0, 5]	[4, 0, 0, 4, 0, 4]	[24, 32, 7, 52, 37, 39]
210503	en	./data/EXIST2024/embeddings/training/clip_image/210503.npz	./data/EXIST2024/embeddings/training/clip_text/210503.npz	./data/EXIST2024/embeddings/training/clip_caption/210503.npz	./data/EXIST2024/embeddings/training/bert_text/210503.npz	./data/EXIST2024/embeddings/training/bert_caption/210503.npz	1	0.5	[0, 0, 0, 1, 1, 1]	[1, 6, 5, 5, 0, 5]	[4, 0, 0, 4, 0, 4]	[24, 32, 7, 52, 37, 39]
210504	en	./data/EXIST2024/embeddings/training/clip_image/210504.npz	./data/EXIST2024/embeddings/training/clip_text/210504.npz	./data/EXIST2024/embeddings/training/clip_caption/210504.npz	./data/EXIST2024/embeddings/training/bert_text/210504.npz	./data/EXIST2024/embeddings/training/bert_caption/210504.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[1, 6, 5, 5, 0, 5]	[4, 0, 0, 4, 0, 4]	[24, 32, 7, 52, 37, 39]
210505	en	./data/EXIST2024/embeddings/training/clip_image/210505.npz	./data/EXIST2024/embeddings/training/clip_text/210505.npz	./data/EXIST2024/embeddings/training/clip_caption/210505.npz	./data/EXIST2024/embeddings/training/bert_text/210505.npz	./data/EXIST2024/embeddings/training/bert_caption/210505.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[1, 6, 5, 5, 0, 5]	[4, 0, 0, 4, 0, 4]	[24, 32, 7, 52, 37, 39]
210506	en	./data/EXIST2024/embeddings/training/clip_image/210506.npz	./data/EXIST2024/embeddings/training/clip_text/210506.npz	./data/EXIST2024/embeddings/training/clip_caption/210506.npz	./data/EXIST2024/embeddings/training/bert_text/210506.npz	./data/EXIST2024/embeddings/training/bert_caption/210506.npz	0	0.1666	[0, 0, 0, 1, 1, 1]	[1, 6, 5, 5, 0, 5]	[4, 0, 0, 4, 0, 4]	[24, 32, 7, 52, 37, 39]
210507	en	./data/EXIST2024/embeddings/training/clip_image/210507.npz	./data/EXIST2024/embeddings/training/clip_text/210507.npz	./data/EXIST2024/embeddings/training/clip_caption/210507.npz	./data/EXIST2024/embeddings/training/bert_text/210507.npz	./data/EXIST2024/embeddings/training/bert_caption/210507.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[1, 6, 5, 5, 0, 5]	[4, 0, 0, 4, 0, 4]	[24, 32, 7, 52, 37, 39]
210508	en	./data/EXIST2024/embeddings/training/clip_image/210508.npz	./data/EXIST2024/embeddings/training/clip_text/210508.npz	./data/EXIST2024/embeddings/training/clip_caption/210508.npz	./data/EXIST2024/embeddings/training/bert_text/210508.npz	./data/EXIST2024/embeddings/training/bert_caption/210508.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[1, 6, 5, 5, 0, 5]	[4, 0, 0, 4, 0, 4]	[24, 32, 7, 52, 37, 39]
210509	en	./data/EXIST2024/embeddings/training/clip_image/210509.npz	./data/EXIST2024/embeddings/training/clip_text/210509.npz	./data/EXIST2024/embeddings/training/clip_caption/210509.npz	./data/EXIST2024/embeddings/training/bert_text/210509.npz	./data/EXIST2024/embeddings/training/bert_caption/210509.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[1, 6, 5, 5, 0, 5]	[4, 0, 0, 4, 0, 4]	[24, 32, 7, 52, 37, 39]
210510	en	./data/EXIST2024/embeddings/training/clip_image/210510.npz	./data/EXIST2024/embeddings/training/clip_text/210510.npz	./data/EXIST2024/embeddings/training/clip_caption/210510.npz	./data/EXIST2024/embeddings/training/bert_text/210510.npz	./data/EXIST2024/embeddings/training/bert_caption/210510.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[1, 6, 5, 5, 0, 5]	[4, 0, 0, 4, 0, 4]	[24, 32, 7, 52, 37, 39]
210511	en	./data/EXIST2024/embeddings/training/clip_image/210511.npz	./data/EXIST2024/embeddings/training/clip_text/210511.npz	./data/EXIST2024/embeddings/training/clip_caption/210511.npz	./data/EXIST2024/embeddings/training/bert_text/210511.npz	./data/EXIST2024/embeddings/training/bert_caption/210511.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[1, 6, 5, 5, 0, 5]	[4, 0, 0, 4, 0, 4]	[24, 32, 7, 52, 37, 39]
210512	en	./data/EXIST2024/embeddings/training/clip_image/210512.npz	./data/EXIST2024/embeddings/training/clip_text/210512.npz	./data/EXIST2024/embeddings/training/clip_caption/210512.npz	./data/EXIST2024/embeddings/training/bert_text/210512.npz	./data/EXIST2024/embeddings/training/bert_caption/210512.npz	1	0.5	[0, 0, 0, 1, 1, 1]	[1, 6, 5, 5, 0, 5]	[4, 0, 0, 4, 0, 4]	[24, 32, 7, 52, 37, 39]
210513	en	./data/EXIST2024/embeddings/training/clip_image/210513.npz	./data/EXIST2024/embeddings/training/clip_text/210513.npz	./data/EXIST2024/embeddings/training/clip_caption/210513.npz	./data/EXIST2024/embeddings/training/bert_text/210513.npz	./data/EXIST2024/embeddings/training/bert_caption/210513.npz	0	0.1666	[0, 0, 0, 1, 1, 1]	[1, 6, 5, 5, 0, 5]	[4, 0, 0, 4, 0, 4]	[24, 32, 7, 52, 37, 39]
210514	en	./data/EXIST2024/embeddings/training/clip_image/210514.npz	./data/EXIST2024/embeddings/training/clip_text/210514.npz	./data/EXIST2024/embeddings/training/clip_caption/210514.npz	./data/EXIST2024/embeddings/training/bert_text/210514.npz	./data/EXIST2024/embeddings/training/bert_caption/210514.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 5, 5, 6, 1, 5]	[4, 5, 4, 0, 0, 5]	[37, 27, 36, 32, 24, 31]
210515	en	./data/EXIST2024/embeddings/training/clip_image/210515.npz	./data/EXIST2024/embeddings/training/clip_text/210515.npz	./data/EXIST2024/embeddings/training/clip_caption/210515.npz	./data/EXIST2024/embeddings/training/bert_text/210515.npz	./data/EXIST2024/embeddings/training/bert_caption/210515.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 5, 5, 6, 1, 5]	[4, 5, 4, 0, 0, 5]	[37, 27, 36, 32, 24, 31]
210516	en	./data/EXIST2024/embeddings/training/clip_image/210516.npz	./data/EXIST2024/embeddings/training/clip_text/210516.npz	./data/EXIST2024/embeddings/training/clip_caption/210516.npz	./data/EXIST2024/embeddings/training/bert_text/210516.npz	./data/EXIST2024/embeddings/training/bert_caption/210516.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 5, 5, 6, 1, 5]	[4, 5, 4, 0, 0, 5]	[37, 27, 36, 32, 24, 31]
210517	en	./data/EXIST2024/embeddings/training/clip_image/210517.npz	./data/EXIST2024/embeddings/training/clip_text/210517.npz	./data/EXIST2024/embeddings/training/clip_caption/210517.npz	./data/EXIST2024/embeddings/training/bert_text/210517.npz	./data/EXIST2024/embeddings/training/bert_caption/210517.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 5, 5, 6, 1, 5]	[4, 5, 4, 0, 0, 5]	[37, 27, 36, 32, 24, 31]
210518	en	./data/EXIST2024/embeddings/training/clip_image/210518.npz	./data/EXIST2024/embeddings/training/clip_text/210518.npz	./data/EXIST2024/embeddings/training/clip_caption/210518.npz	./data/EXIST2024/embeddings/training/bert_text/210518.npz	./data/EXIST2024/embeddings/training/bert_caption/210518.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 5, 5, 6, 1, 5]	[4, 5, 4, 0, 0, 5]	[37, 27, 36, 32, 24, 31]
210519	en	./data/EXIST2024/embeddings/training/clip_image/210519.npz	./data/EXIST2024/embeddings/training/clip_text/210519.npz	./data/EXIST2024/embeddings/training/clip_caption/210519.npz	./data/EXIST2024/embeddings/training/bert_text/210519.npz	./data/EXIST2024/embeddings/training/bert_caption/210519.npz	0	0.1666	[0, 0, 0, 1, 1, 1]	[5, 5, 5, 6, 1, 5]	[4, 5, 4, 0, 0, 5]	[37, 27, 36, 32, 24, 31]
210520	en	./data/EXIST2024/embeddings/training/clip_image/210520.npz	./data/EXIST2024/embeddings/training/clip_text/210520.npz	./data/EXIST2024/embeddings/training/clip_caption/210520.npz	./data/EXIST2024/embeddings/training/bert_text/210520.npz	./data/EXIST2024/embeddings/training/bert_caption/210520.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 5, 5, 6, 1, 5]	[4, 5, 4, 0, 0, 5]	[37, 27, 36, 32, 24, 31]
210521	en	./data/EXIST2024/embeddings/training/clip_image/210521.npz	./data/EXIST2024/embeddings/training/clip_text/210521.npz	./data/EXIST2024/embeddings/training/clip_caption/210521.npz	./data/EXIST2024/embeddings/training/bert_text/210521.npz	./data/EXIST2024/embeddings/training/bert_caption/210521.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 5, 5, 6, 1, 5]	[4, 5, 4, 0, 0, 5]	[37, 27, 36, 32, 24, 31]
210522	en	./data/EXIST2024/embeddings/training/clip_image/210522.npz	./data/EXIST2024/embeddings/training/clip_text/210522.npz	./data/EXIST2024/embeddings/training/clip_caption/210522.npz	./data/EXIST2024/embeddings/training/bert_text/210522.npz	./data/EXIST2024/embeddings/training/bert_caption/210522.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[5, 5, 5, 6, 1, 5]	[4, 5, 4, 0, 0, 5]	[37, 27, 36, 32, 24, 31]
210523	en	./data/EXIST2024/embeddings/training/clip_image/210523.npz	./data/EXIST2024/embeddings/training/clip_text/210523.npz	./data/EXIST2024/embeddings/training/clip_caption/210523.npz	./data/EXIST2024/embeddings/training/bert_text/210523.npz	./data/EXIST2024/embeddings/training/bert_caption/210523.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[5, 5, 5, 6, 1, 5]	[4, 5, 4, 0, 0, 5]	[37, 27, 36, 32, 24, 31]
210524	en	./data/EXIST2024/embeddings/training/clip_image/210524.npz	./data/EXIST2024/embeddings/training/clip_text/210524.npz	./data/EXIST2024/embeddings/training/clip_caption/210524.npz	./data/EXIST2024/embeddings/training/bert_text/210524.npz	./data/EXIST2024/embeddings/training/bert_caption/210524.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[5, 5, 5, 6, 1, 5]	[4, 5, 4, 0, 0, 5]	[37, 27, 36, 32, 24, 31]
210525	en	./data/EXIST2024/embeddings/training/clip_image/210525.npz	./data/EXIST2024/embeddings/training/clip_text/210525.npz	./data/EXIST2024/embeddings/training/clip_caption/210525.npz	./data/EXIST2024/embeddings/training/bert_text/210525.npz	./data/EXIST2024/embeddings/training/bert_caption/210525.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 5, 5, 6, 1, 5]	[4, 5, 4, 0, 0, 5]	[37, 27, 36, 32, 24, 31]
210526	en	./data/EXIST2024/embeddings/training/clip_image/210526.npz	./data/EXIST2024/embeddings/training/clip_text/210526.npz	./data/EXIST2024/embeddings/training/clip_caption/210526.npz	./data/EXIST2024/embeddings/training/bert_text/210526.npz	./data/EXIST2024/embeddings/training/bert_caption/210526.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 5, 5, 6, 1, 5]	[4, 5, 4, 0, 0, 5]	[37, 27, 36, 32, 24, 31]
210527	en	./data/EXIST2024/embeddings/training/clip_image/210527.npz	./data/EXIST2024/embeddings/training/clip_text/210527.npz	./data/EXIST2024/embeddings/training/clip_caption/210527.npz	./data/EXIST2024/embeddings/training/bert_text/210527.npz	./data/EXIST2024/embeddings/training/bert_caption/210527.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 5, 5, 6, 1, 5]	[4, 5, 4, 0, 0, 5]	[37, 27, 36, 32, 24, 31]
210528	en	./data/EXIST2024/embeddings/training/clip_image/210528.npz	./data/EXIST2024/embeddings/training/clip_text/210528.npz	./data/EXIST2024/embeddings/training/clip_caption/210528.npz	./data/EXIST2024/embeddings/training/bert_text/210528.npz	./data/EXIST2024/embeddings/training/bert_caption/210528.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 5, 5, 6, 1, 5]	[4, 5, 4, 0, 0, 5]	[37, 27, 36, 32, 24, 31]
210529	en	./data/EXIST2024/embeddings/training/clip_image/210529.npz	./data/EXIST2024/embeddings/training/clip_text/210529.npz	./data/EXIST2024/embeddings/training/clip_caption/210529.npz	./data/EXIST2024/embeddings/training/bert_text/210529.npz	./data/EXIST2024/embeddings/training/bert_caption/210529.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 5, 5, 6, 1, 5]	[4, 5, 4, 0, 0, 5]	[37, 27, 36, 32, 24, 31]
210530	en	./data/EXIST2024/embeddings/training/clip_image/210530.npz	./data/EXIST2024/embeddings/training/clip_text/210530.npz	./data/EXIST2024/embeddings/training/clip_caption/210530.npz	./data/EXIST2024/embeddings/training/bert_text/210530.npz	./data/EXIST2024/embeddings/training/bert_caption/210530.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 5, 5, 6, 1, 5]	[4, 5, 4, 0, 0, 5]	[37, 27, 36, 32, 24, 31]
210531	en	./data/EXIST2024/embeddings/training/clip_image/210531.npz	./data/EXIST2024/embeddings/training/clip_text/210531.npz	./data/EXIST2024/embeddings/training/clip_caption/210531.npz	./data/EXIST2024/embeddings/training/bert_text/210531.npz	./data/EXIST2024/embeddings/training/bert_caption/210531.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 5, 5, 6, 1, 5]	[4, 5, 4, 0, 0, 5]	[37, 27, 36, 32, 24, 31]
210532	en	./data/EXIST2024/embeddings/training/clip_image/210532.npz	./data/EXIST2024/embeddings/training/clip_text/210532.npz	./data/EXIST2024/embeddings/training/clip_caption/210532.npz	./data/EXIST2024/embeddings/training/bert_text/210532.npz	./data/EXIST2024/embeddings/training/bert_caption/210532.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[5, 5, 5, 6, 1, 5]	[4, 5, 4, 0, 0, 5]	[37, 27, 36, 32, 24, 31]
210533	en	./data/EXIST2024/embeddings/training/clip_image/210533.npz	./data/EXIST2024/embeddings/training/clip_text/210533.npz	./data/EXIST2024/embeddings/training/clip_caption/210533.npz	./data/EXIST2024/embeddings/training/bert_text/210533.npz	./data/EXIST2024/embeddings/training/bert_caption/210533.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[5, 5, 5, 6, 1, 5]	[4, 5, 4, 0, 0, 5]	[37, 27, 36, 32, 24, 31]
210534	en	./data/EXIST2024/embeddings/training/clip_image/210534.npz	./data/EXIST2024/embeddings/training/clip_text/210534.npz	./data/EXIST2024/embeddings/training/clip_caption/210534.npz	./data/EXIST2024/embeddings/training/bert_text/210534.npz	./data/EXIST2024/embeddings/training/bert_caption/210534.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 5, 5, 6, 1, 5]	[4, 5, 4, 0, 0, 5]	[37, 27, 36, 32, 24, 31]
210535	en	./data/EXIST2024/embeddings/training/clip_image/210535.npz	./data/EXIST2024/embeddings/training/clip_text/210535.npz	./data/EXIST2024/embeddings/training/clip_caption/210535.npz	./data/EXIST2024/embeddings/training/bert_text/210535.npz	./data/EXIST2024/embeddings/training/bert_caption/210535.npz	0	0.1666	[0, 0, 0, 1, 1, 1]	[5, 5, 5, 6, 1, 5]	[4, 5, 4, 0, 0, 5]	[37, 27, 36, 32, 24, 31]
210536	en	./data/EXIST2024/embeddings/training/clip_image/210536.npz	./data/EXIST2024/embeddings/training/clip_text/210536.npz	./data/EXIST2024/embeddings/training/clip_caption/210536.npz	./data/EXIST2024/embeddings/training/bert_text/210536.npz	./data/EXIST2024/embeddings/training/bert_caption/210536.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 5, 5, 6, 1, 5]	[4, 5, 4, 0, 0, 5]	[37, 27, 36, 32, 24, 31]
210537	en	./data/EXIST2024/embeddings/training/clip_image/210537.npz	./data/EXIST2024/embeddings/training/clip_text/210537.npz	./data/EXIST2024/embeddings/training/clip_caption/210537.npz	./data/EXIST2024/embeddings/training/bert_text/210537.npz	./data/EXIST2024/embeddings/training/bert_caption/210537.npz	1	0.5	[0, 0, 0, 1, 1, 1]	[5, 5, 5, 6, 1, 5]	[4, 5, 4, 0, 0, 5]	[37, 27, 36, 32, 24, 31]
210538	en	./data/EXIST2024/embeddings/training/clip_image/210538.npz	./data/EXIST2024/embeddings/training/clip_text/210538.npz	./data/EXIST2024/embeddings/training/clip_caption/210538.npz	./data/EXIST2024/embeddings/training/bert_text/210538.npz	./data/EXIST2024/embeddings/training/bert_caption/210538.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 5, 5, 6, 1, 5]	[4, 5, 4, 0, 0, 5]	[37, 27, 36, 32, 24, 31]
210539	en	./data/EXIST2024/embeddings/training/clip_image/210539.npz	./data/EXIST2024/embeddings/training/clip_text/210539.npz	./data/EXIST2024/embeddings/training/clip_caption/210539.npz	./data/EXIST2024/embeddings/training/bert_text/210539.npz	./data/EXIST2024/embeddings/training/bert_caption/210539.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 5, 5, 6, 1, 5]	[4, 5, 4, 0, 0, 5]	[37, 27, 36, 32, 24, 31]
210540	en	./data/EXIST2024/embeddings/training/clip_image/210540.npz	./data/EXIST2024/embeddings/training/clip_text/210540.npz	./data/EXIST2024/embeddings/training/clip_caption/210540.npz	./data/EXIST2024/embeddings/training/bert_text/210540.npz	./data/EXIST2024/embeddings/training/bert_caption/210540.npz	1	0.5	[0, 0, 0, 1, 1, 1]	[5, 5, 5, 6, 1, 5]	[4, 5, 4, 0, 0, 5]	[37, 27, 36, 32, 24, 31]
210541	en	./data/EXIST2024/embeddings/training/clip_image/210541.npz	./data/EXIST2024/embeddings/training/clip_text/210541.npz	./data/EXIST2024/embeddings/training/clip_caption/210541.npz	./data/EXIST2024/embeddings/training/bert_text/210541.npz	./data/EXIST2024/embeddings/training/bert_caption/210541.npz	0	0.3333	[0, 0, 0, 1, 1, 1]	[5, 5, 4, 6, 2, 5]	[4, 5, 0, 4, 1, 4]	[51, 7, 7, 32, 32, 39]
210542	en	./data/EXIST2024/embeddings/training/clip_image/210542.npz	./data/EXIST2024/embeddings/training/clip_text/210542.npz	./data/EXIST2024/embeddings/training/clip_caption/210542.npz	./data/EXIST2024/embeddings/training/bert_text/210542.npz	./data/EXIST2024/embeddings/training/bert_caption/210542.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[5, 5, 4, 6, 2, 5]	[4, 5, 0, 4, 1, 4]	[51, 7, 7, 32, 32, 39]
210543	en	./data/EXIST2024/embeddings/training/clip_image/210543.npz	./data/EXIST2024/embeddings/training/clip_text/210543.npz	./data/EXIST2024/embeddings/training/clip_caption/210543.npz	./data/EXIST2024/embeddings/training/bert_text/210543.npz	./data/EXIST2024/embeddings/training/bert_caption/210543.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 5, 4, 6, 2, 5]	[4, 5, 0, 4, 1, 4]	[51, 7, 7, 32, 32, 39]
210544	en	./data/EXIST2024/embeddings/training/clip_image/210544.npz	./data/EXIST2024/embeddings/training/clip_text/210544.npz	./data/EXIST2024/embeddings/training/clip_caption/210544.npz	./data/EXIST2024/embeddings/training/bert_text/210544.npz	./data/EXIST2024/embeddings/training/bert_caption/210544.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 5, 4, 6, 2, 5]	[4, 5, 0, 4, 1, 4]	[51, 7, 7, 32, 32, 39]
210545	en	./data/EXIST2024/embeddings/training/clip_image/210545.npz	./data/EXIST2024/embeddings/training/clip_text/210545.npz	./data/EXIST2024/embeddings/training/clip_caption/210545.npz	./data/EXIST2024/embeddings/training/bert_text/210545.npz	./data/EXIST2024/embeddings/training/bert_caption/210545.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 5, 4, 6, 2, 5]	[4, 5, 0, 4, 1, 4]	[51, 7, 7, 32, 32, 39]
210546	en	./data/EXIST2024/embeddings/training/clip_image/210546.npz	./data/EXIST2024/embeddings/training/clip_text/210546.npz	./data/EXIST2024/embeddings/training/clip_caption/210546.npz	./data/EXIST2024/embeddings/training/bert_text/210546.npz	./data/EXIST2024/embeddings/training/bert_caption/210546.npz	0	0.3333	[0, 0, 0, 1, 1, 1]	[5, 5, 4, 6, 2, 5]	[4, 5, 0, 4, 1, 4]	[51, 7, 7, 32, 32, 39]
210547	en	./data/EXIST2024/embeddings/training/clip_image/210547.npz	./data/EXIST2024/embeddings/training/clip_text/210547.npz	./data/EXIST2024/embeddings/training/clip_caption/210547.npz	./data/EXIST2024/embeddings/training/bert_text/210547.npz	./data/EXIST2024/embeddings/training/bert_caption/210547.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[5, 5, 4, 6, 2, 5]	[4, 5, 0, 4, 1, 4]	[51, 7, 7, 32, 32, 39]
210548	en	./data/EXIST2024/embeddings/training/clip_image/210548.npz	./data/EXIST2024/embeddings/training/clip_text/210548.npz	./data/EXIST2024/embeddings/training/clip_caption/210548.npz	./data/EXIST2024/embeddings/training/bert_text/210548.npz	./data/EXIST2024/embeddings/training/bert_caption/210548.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 5, 4, 6, 2, 5]	[4, 5, 0, 4, 1, 4]	[51, 7, 7, 32, 32, 39]
210549	en	./data/EXIST2024/embeddings/training/clip_image/210549.npz	./data/EXIST2024/embeddings/training/clip_text/210549.npz	./data/EXIST2024/embeddings/training/clip_caption/210549.npz	./data/EXIST2024/embeddings/training/bert_text/210549.npz	./data/EXIST2024/embeddings/training/bert_caption/210549.npz	0	0.3333	[0, 0, 0, 1, 1, 1]	[5, 5, 4, 6, 2, 5]	[4, 5, 0, 4, 1, 4]	[51, 7, 7, 32, 32, 39]
210550	en	./data/EXIST2024/embeddings/training/clip_image/210550.npz	./data/EXIST2024/embeddings/training/clip_text/210550.npz	./data/EXIST2024/embeddings/training/clip_caption/210550.npz	./data/EXIST2024/embeddings/training/bert_text/210550.npz	./data/EXIST2024/embeddings/training/bert_caption/210550.npz	1	1.0	[0, 0, 0, 1, 1, 1]	[5, 5, 4, 6, 2, 5]	[4, 5, 0, 4, 1, 4]	[51, 7, 7, 32, 32, 39]
210551	en	./data/EXIST2024/embeddings/training/clip_image/210551.npz	./data/EXIST2024/embeddings/training/clip_text/210551.npz	./data/EXIST2024/embeddings/training/clip_caption/210551.npz	./data/EXIST2024/embeddings/training/bert_text/210551.npz	./data/EXIST2024/embeddings/training/bert_caption/210551.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 5, 4, 6, 2, 5]	[4, 5, 0, 4, 1, 4]	[51, 7, 7, 32, 32, 39]
210552	en	./data/EXIST2024/embeddings/training/clip_image/210552.npz	./data/EXIST2024/embeddings/training/clip_text/210552.npz	./data/EXIST2024/embeddings/training/clip_caption/210552.npz	./data/EXIST2024/embeddings/training/bert_text/210552.npz	./data/EXIST2024/embeddings/training/bert_caption/210552.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 5, 4, 6, 2, 5]	[4, 5, 0, 4, 1, 4]	[51, 7, 7, 32, 32, 39]
210553	en	./data/EXIST2024/embeddings/training/clip_image/210553.npz	./data/EXIST2024/embeddings/training/clip_text/210553.npz	./data/EXIST2024/embeddings/training/clip_caption/210553.npz	./data/EXIST2024/embeddings/training/bert_text/210553.npz	./data/EXIST2024/embeddings/training/bert_caption/210553.npz	1	0.8333	[0, 0, 0, 1, 1, 1]	[5, 5, 4, 6, 2, 5]	[4, 5, 0, 4, 1, 4]	[51, 7, 7, 32, 32, 39]
210554	en	./data/EXIST2024/embeddings/training/clip_image/210554.npz	./data/EXIST2024/embeddings/training/clip_text/210554.npz	./data/EXIST2024/embeddings/training/clip_caption/210554.npz	./data/EXIST2024/embeddings/training/bert_text/210554.npz	./data/EXIST2024/embeddings/training/bert_caption/210554.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 5, 4, 6, 2, 5]	[4, 5, 0, 4, 1, 4]	[51, 7, 7, 32, 32, 39]
210555	en	./data/EXIST2024/embeddings/training/clip_image/210555.npz	./data/EXIST2024/embeddings/training/clip_text/210555.npz	./data/EXIST2024/embeddings/training/clip_caption/210555.npz	./data/EXIST2024/embeddings/training/bert_text/210555.npz	./data/EXIST2024/embeddings/training/bert_caption/210555.npz	1	0.6666	[0, 0, 0, 1, 1, 1]	[5, 5, 4, 6, 2, 5]	[4, 5, 0, 4, 1, 4]	[51, 7, 7, 32, 32, 39]
